Sex,Blood Type,Rhesus,Count
88,4,3,770
88,4,4,28
88,4,5,365
88,4,6,538
88,4,7,435
88,4,8,230
88,4,9,296
88,5,0,976
88,5,1,75
88,5,2,380
88,5,3,581
88,5,4,629
88,5,5,695
88,5,6,799
88,5,7,979
88,5,8,837
88,5,9,438
88,6,0,441
88,6,1,517
88,6,2,59
88,6,3,424
88,6,4,984
88,6,5,256
88,6,6,62
88,6,7,424
88,6,8,770
88,6,9,709
88,7,0,922
88,7,1,607
88,7,2,136
88,7,3,977
88,7,4,683
88,7,5,809
88,7,6,916
88,7,7,768
88,7,8,712
88,7,9,346
88,8,0,507
88,8,1,269
88,8,2,826
88,8,3,922
88,8,4,835
88,8,5,653
88,8,6,869
88,8,7,1
88,8,8,483
88,8,9,604
88,9,0,640
88,9,1,90
88,9,2,764
88,9,3,92
88,9,4,982
88,9,5,317
88,9,6,965
88,9,7,289
88,9,8,701
88,9,9,424
88,10,0,830
88,10,1,745
88,10,2,789
88,10,3,884
88,10,4,860
88,10,5,509
88,10,6,867
88,10,7,13
88,10,8,732
88,10,9,29
88,11,0,421
88,11,1,80
88,11,2,642
88,11,3,376
88,11,4,946
88,11,5,157
88,11,6,445
88,11,7,708
88,11,8,527
88,11,9,839
88,12,0,351
88,12,1,725
88,12,2,833
88,12,3,469
88,12,4,291
88,12,5,479
88,12,6,758
88,12,7,616
88,12,8,612
88,12,9,970
88,13,0,528
88,13,1,904
88,13,2,753
88,13,3,625
88,13,4,463
88,13,5,287
88,13,6,422
88,13,7,782
88,13,8,486
88,13,9,835
88,14,0,351
88,14,1,708
88,14,2,4
88,14,3,930
88,14,4,610
88,14,5,429
88,14,6,742
88,14,7,448
88,14,8,91
88,14,9,745
88,15,0,852
88,15,1,407
88,15,2,13
88,15,3,530
88,15,4,736
88,15,5,663
88,15,6,377
88,15,7,989
88,15,8,68
88,15,9,850
88,16,0,871
88,16,1,113
88,16,2,721
88,16,3,662
88,16,4,706
88,16,5,844
88,16,6,782
88,16,7,21
88,16,8,190
88,16,9,688
88,17,0,121
88,17,1,76
88,17,2,529
88,17,3,357
88,17,4,15
88,17,5,846
88,17,6,994
88,17,7,539
88,17,8,85
88,17,9,117
88,18,0,437
88,18,1,264
88,18,2,638
88,18,3,708
88,18,4,84
88,18,5,714
88,18,6,161
88,18,7,420
88,18,8,42
88,18,9,891
88,19,0,303
88,19,1,272
88,19,2,27
88,19,3,235
88,19,4,992
88,19,5,254
88,19,6,667
88,19,7,678
88,19,8,683
88,19,9,756
88,20,0,384
88,20,1,355
88,20,2,143
88,20,3,517
88,20,4,422
88,20,5,112
88,20,6,654
88,20,7,53
88,20,8,561
88,20,9,533
88,21,0,544
88,21,1,426
88,21,2,770
88,21,3,619
88,21,4,817
88,21,5,230
88,21,6,495
88,21,7,491
88,21,8,637
88,21,9,891
88,22,0,808
88,22,1,460
88,22,2,326
88,22,3,81
88,22,4,659
88,22,5,430
88,22,6,552
88,22,7,809
88,22,8,997
88,22,9,558
88,23,0,607
88,23,1,206
88,23,2,359
88,23,3,725
88,23,4,972
88,23,5,345
88,23,6,238
88,23,7,169
88,23,8,948
88,23,9,86
88,24,0,117
88,24,1,150
88,24,2,251
88,24,3,446
88,24,4,999
88,24,5,562
88,24,6,433
88,24,7,861
88,24,8,960
88,24,9,818
88,25,0,374
88,25,1,278
88,25,2,418
88,25,3,147
88,25,4,348
88,25,5,851
88,25,6,698
88,25,7,719
88,25,8,521
88,25,9,688
88,26,0,590
88,26,1,445
88,26,2,956
88,26,3,748
88,26,4,887
88,26,5,510
88,26,6,524
88,26,7,851
88,26,8,373
88,26,9,92
88,27,0,714
88,27,1,875
88,27,2,588
88,27,3,657
88,27,4,862
88,27,5,249
88,27,6,614
88,27,7,475
88,27,8,245
88,27,9,135
88,28,0,204
88,28,1,20
88,28,2,713
88,28,3,354
88,28,4,961
88,28,5,390
88,28,6,472
88,28,7,543
88,28,8,877
88,28,9,202
88,29,0,580
88,29,1,932
88,29,2,420
88,29,3,345
88,29,4,60
88,29,5,786
88,29,6,452
88,29,7,457
88,29,8,335
88,29,9,145
88,30,0,198
88,30,1,390
88,30,2,942
88,30,3,58
88,30,4,801
88,30,5,764
88,30,6,354
88,30,7,934
88,30,8,857
88,30,9,674
88,31,0,741
88,31,1,857
88,31,2,298
88,31,3,431
88,31,4,812
88,31,5,169
88,31,6,414
88,31,7,915
88,31,8,638
88,31,9,223
88,32,0,58
88,32,1,903
88,32,2,21
88,32,3,90
88,32,4,299
88,32,5,419
88,32,6,505
88,32,7,786
88,32,8,244
88,32,9,645
88,33,0,991
88,33,1,913
88,33,2,568
88,33,3,868
88,33,4,406
88,33,5,400
88,33,6,57
88,33,7,928
88,33,8,395
88,33,9,901
88,34,0,497
88,34,1,823
88,34,2,921
88,34,3,57
88,34,4,540
88,34,5,519
88,34,6,739
88,34,7,205
88,34,8,345
88,34,9,332
88,35,0,239
88,35,1,334
88,35,2,489
88,35,3,677
88,35,4,475
88,35,5,6
88,35,6,578
88,35,7,907
88,35,8,981
88,35,9,430
88,36,0,495
88,36,1,144
88,36,2,436
88,36,3,915
88,36,4,903
88,36,5,428
88,36,6,721
88,36,7,325
88,36,8,725
88,36,9,599
88,37,0,777
88,37,1,700
88,37,2,147
88,37,3,604
88,37,4,737
88,37,5,429
88,37,6,544
88,37,7,779
88,37,8,789
88,37,9,359
88,38,0,861
88,38,1,633
88,38,2,557
88,38,3,751
88,38,4,12
88,38,5,483
88,38,6,168
88,38,7,723
88,38,8,864
88,38,9,945
88,39,0,818
88,39,1,72
88,39,2,411
88,39,3,223
88,39,4,932
88,39,5,120
88,39,6,419
88,39,7,192
88,39,8,869
88,39,9,509
88,40,0,302
88,40,1,396
88,40,2,933
88,40,3,380
88,40,4,82
88,40,5,981
88,40,6,294
88,40,7,147
88,40,8,210
88,40,9,558
88,41,0,301
88,41,1,95
88,41,2,387
88,41,3,790
88,41,4,392
88,41,5,489
88,41,6,242
88,41,7,732
88,41,8,331
88,41,9,874
88,42,0,54
88,42,1,430
88,42,2,57
88,42,3,911
88,42,4,429
88,42,5,183
88,42,6,679
88,42,7,623
88,42,8,347
88,42,9,203
88,43,0,33
88,43,1,768
88,43,2,413
88,43,3,447
88,43,4,445
88,43,5,531
88,43,6,840
88,43,7,629
88,43,8,940
88,43,9,692
88,44,0,834
88,44,1,772
88,44,2,366
88,44,3,739
88,44,4,320
88,44,5,140
88,44,6,190
88,44,7,418
88,44,8,817
88,44,9,915
88,45,0,147
88,45,1,271
88,45,2,970
88,45,3,215
88,45,4,106
88,45,5,387
88,45,6,202
88,45,7,862
88,45,8,370
88,45,9,127
88,46,0,39
88,46,1,164
88,46,2,864
88,46,3,336
88,46,4,327
88,46,5,994
88,46,6,448
88,46,7,181
88,46,8,436
88,46,9,926
88,47,0,420
88,47,1,495
88,47,2,872
88,47,3,154
88,47,4,89
88,47,5,675
88,47,6,458
88,47,7,967
88,47,8,477
88,47,9,756
88,48,0,674
88,48,1,158
88,48,2,160
88,48,3,588
88,48,4,112
88,48,5,181
88,48,6,609
88,48,7,423
88,48,8,363
88,48,9,83
88,49,0,275
88,49,1,698
88,49,2,380
88,49,3,79
88,49,4,156
88,49,5,791
88,49,6,279
88,49,7,908
88,49,8,607
88,49,9,499
88,50,0,507
88,50,1,115
88,50,2,905
88,50,3,294
88,50,4,524
88,50,5,746
88,50,6,539
88,50,7,137
88,50,8,951
88,50,9,596
88,51,0,703
88,51,1,667
88,51,2,332
88,51,3,424
88,51,4,27
88,51,5,537
88,51,6,74
88,51,7,954
88,51,8,306
88,51,9,642
88,52,0,229
88,52,1,673
88,52,2,819
88,52,3,357
88,52,4,433
88,52,5,653
88,52,6,549
88,52,7,502
88,52,8,650
88,52,9,770
88,53,0,459
88,53,1,121
88,53,2,95
88,53,3,312
88,53,4,821
88,53,5,719
88,53,6,763
88,53,7,441
88,53,8,887
88,53,9,980
88,54,0,864
88,54,1,595
88,54,2,795
88,54,3,972
88,54,4,824
88,54,5,809
88,54,6,845
88,54,7,228
88,54,8,271
88,54,9,347
88,55,0,195
88,55,1,307
88,55,2,780
88,55,3,836
88,55,4,805
88,55,5,102
88,55,6,730
88,55,7,541
88,55,8,53
88,55,9,870
88,56,0,652
88,56,1,475
88,56,2,874
88,56,3,935
88,56,4,912
88,56,5,184
88,56,6,412
88,56,7,889
88,56,8,289
88,56,9,69
88,57,0,259
88,57,1,951
88,57,2,56
88,57,3,132
88,57,4,292
88,57,5,341
88,57,6,486
88,57,7,724
88,57,8,659
88,57,9,656
88,58,0,441
88,58,1,684
88,58,2,814
88,58,3,657
88,58,4,701
88,58,5,841
88,58,6,343
88,58,7,712
88,58,8,180
88,58,9,678
88,59,0,825
88,59,1,976
88,59,2,422
88,59,3,693
88,59,4,282
88,59,5,137
88,59,6,434
88,59,7,163
88,59,8,708
88,59,9,593
88,60,0,94
88,60,1,740
88,60,2,599
88,60,3,561
88,60,4,427
88,60,5,295
88,60,6,85
88,60,7,537
88,60,8,648
88,60,9,663
88,61,0,183
88,61,1,339
88,61,2,69
88,61,3,686
88,61,4,433
88,61,5,61
88,61,6,555
88,61,7,301
88,61,8,989
88,61,9,578
88,62,0,694
88,62,1,728
88,62,2,972
88,62,3,830
88,62,4,226
88,62,5,398
88,62,6,887
88,62,7,293
88,62,8,183
88,62,9,826
88,63,0,663
88,63,1,959
88,63,2,338
88,63,3,826
88,63,4,781
88,63,5,47
88,63,6,823
88,63,7,247
88,63,8,103
88,63,9,964
88,64,0,833
88,64,1,63
88,64,2,325
88,64,3,441
88,64,4,417
88,64,5,859
88,64,6,85
88,64,7,862
88,64,8,999
88,64,9,931
88,65,0,507
88,65,1,702
88,65,2,361
88,65,3,22
88,65,4,145
88,65,5,439
88,65,6,269
88,65,7,904
88,65,8,291
88,65,9,847
88,66,0,503
88,66,1,952
88,66,2,814
88,66,3,69
88,66,4,773
88,66,5,505
88,66,6,884
88,66,7,466
88,66,8,815
88,66,9,622
88,67,0,644
88,67,1,134
88,67,2,891
88,67,3,107
88,67,4,439
88,67,5,640
88,67,6,366
88,67,7,340
88,67,8,300
88,67,9,156
88,68,0,331
88,68,1,798
88,68,2,729
88,68,3,150
88,68,4,129
88,68,5,792
88,68,6,860
88,68,7,379
88,68,8,790
88,68,9,717
88,69,0,268
88,69,1,830
88,69,2,80
88,69,3,204
88,69,4,520
88,69,5,488
88,69,6,766
88,69,7,400
88,69,8,350
88,69,9,645
88,70,0,530
88,70,1,331
88,70,2,578
88,70,3,991
88,70,4,254
88,70,5,400
88,70,6,652
88,70,7,153
88,70,8,311
88,70,9,585
88,71,0,511
88,71,1,166
88,71,2,46
88,71,3,234
88,71,4,458
88,71,5,701
88,71,6,3
88,71,7,993
88,71,8,690
88,71,9,341
88,72,0,335
88,72,1,703
88,72,2,539
88,72,3,381
88,72,4,56
88,72,5,870
88,72,6,835
88,72,7,458
88,72,8,359
88,72,9,846
88,73,0,569
88,73,1,160
88,73,2,747
88,73,3,188
88,73,4,662
88,73,5,926
88,73,6,77
88,73,7,835
88,73,8,737
88,73,9,236
88,74,0,797
88,74,1,841
88,74,2,846
88,74,3,970
88,74,4,532
88,74,5,675
88,74,6,738
88,74,7,423
88,74,8,787
88,74,9,767
88,75,0,742
88,75,1,777
88,75,2,997
88,75,3,210
88,75,4,635
88,75,5,918
88,75,6,847
88,75,7,348
88,75,8,731
88,75,9,118
88,76,0,590
88,76,1,155
88,76,2,575
88,76,3,143
88,76,4,509
88,76,5,707
88,76,6,801
88,76,7,417
88,76,8,259
88,76,9,237
88,77,0,809
88,77,1,491
88,77,2,995
88,77,3,76
88,77,4,843
88,77,5,767
88,77,6,651
88,77,7,434
88,77,8,872
88,77,9,873
88,78,0,61
88,78,1,571
88,78,2,806
88,78,3,118
88,78,4,223
88,78,5,603
88,78,6,142
88,78,7,128
88,78,8,607
88,78,9,191
88,79,0,874
88,79,1,548
88,79,2,91
88,79,3,68
88,79,4,319
88,79,5,778
88,79,6,539
88,79,7,481
88,79,8,614
88,79,9,189
88,80,0,551
88,80,1,754
88,80,2,312
88,80,3,859
88,80,4,653
88,80,5,265
88,80,6,144
88,80,7,927
88,80,8,243
88,80,9,990
88,81,0,561
88,81,1,17
88,81,2,350
88,81,3,967
88,81,4,274
88,81,5,445
88,81,6,453
88,81,7,942
88,81,8,697
88,81,9,606
88,82,0,406
88,82,1,690
88,82,2,407
88,82,3,664
88,82,4,480
88,82,5,341
88,82,6,557
88,82,7,489
88,82,8,522
88,82,9,907
88,83,0,164
88,83,1,368
88,83,2,644
88,83,3,509
88,83,4,552
88,83,5,615
88,83,6,474
88,83,7,683
88,83,8,812
88,83,9,963
88,84,0,453
88,84,1,854
88,84,2,632
88,84,3,565
88,84,4,863
88,84,5,897
88,84,6,455
88,84,7,67
88,84,8,531
88,84,9,561
88,85,0,782
88,85,1,179
88,85,2,894
88,85,3,517
88,85,4,644
88,85,5,688
88,85,6,759
88,85,7,766
88,85,8,699
88,85,9,884
88,86,0,955
88,86,1,799
88,86,2,179
88,86,3,963
88,86,4,197
88,86,5,249
88,86,6,92
88,86,7,454
88,86,8,128
88,86,9,812
88,87,0,812
88,87,1,119
88,87,2,80
88,87,3,477
88,87,4,3
88,87,5,217
88,87,6,316
88,87,7,661
88,87,8,696
88,87,9,208
88,88,0,865
88,88,1,479
88,88,2,380
88,88,3,477
88,88,4,315
88,88,5,493
88,88,6,961
88,88,7,502
88,88,8,683
88,88,9,76
88,89,0,776
88,89,1,627
88,89,2,184
88,89,3,277
88,89,4,404
88,89,5,400
88,89,6,175
88,89,7,396
88,89,8,509
88,89,9,713
88,90,0,509
88,90,1,502
88,90,2,284
88,90,3,68
88,90,4,851
88,90,5,765
88,90,6,702
88,90,7,231
88,90,8,871
88,90,9,36
88,91,0,393
88,91,1,530
88,91,2,207
88,91,3,923
88,91,4,923
88,91,5,934
88,91,6,311
88,91,7,314
88,91,8,116
88,91,9,201
88,92,0,182
88,92,1,769
88,92,2,791
88,92,3,946
88,92,4,568
88,92,5,424
88,92,6,207
88,92,7,44
88,92,8,349
88,92,9,913
88,93,0,311
88,93,1,106
88,93,2,610
88,93,3,988
88,93,4,990
88,93,5,608
88,93,6,848
88,93,7,66
88,93,8,481
88,93,9,69
88,94,0,893
88,94,1,884
88,94,2,268
88,94,3,633
88,94,4,475
88,94,5,560
88,94,6,229
88,94,7,387
88,94,8,502
88,94,9,201
88,95,0,577
88,95,1,23
88,95,2,640
88,95,3,42
88,95,4,698
88,95,5,880
88,95,6,901
88,95,7,952
88,95,8,868
88,95,9,236
88,96,0,878
88,96,1,993
88,96,2,125
88,96,3,467
88,96,4,370
88,96,5,456
88,96,6,223
88,96,7,643
88,96,8,71
88,96,9,281
88,97,0,452
88,97,1,622
88,97,2,948
88,97,3,76
88,97,4,849
88,97,5,175
88,97,6,256
88,97,7,462
88,97,8,850
88,97,9,531
88,98,0,285
88,98,1,922
88,98,2,812
88,98,3,170
88,98,4,373
88,98,5,456
88,98,6,796
88,98,7,737
88,98,8,38
88,98,9,158
88,99,0,696
88,99,1,112
88,99,2,116
88,99,3,157
88,99,4,595
88,99,5,472
88,99,6,499
88,99,7,966
88,99,8,839
88,99,9,302
89,0,0,326
89,0,1,330
89,0,2,646
89,0,3,412
89,0,4,347
89,0,5,703
89,0,6,620
89,0,7,247
89,0,8,947
89,0,9,518
89,1,0,18
89,1,1,918
89,1,2,40
89,1,3,923
89,1,4,924
89,1,5,941
89,1,6,78
89,1,7,317
89,1,8,352
89,1,9,618
89,2,0,814
89,2,1,488
89,2,2,928
89,2,3,572
89,2,4,74
89,2,5,105
89,2,6,994
89,2,7,892
89,2,8,108
89,2,9,373
89,3,0,720
89,3,1,137
89,3,2,715
89,3,3,187
89,3,4,19
89,3,5,258
89,3,6,368
89,3,7,611
89,3,8,328
89,3,9,492
89,4,0,890
89,4,1,612
89,4,2,172
89,4,3,664
89,4,4,513
89,4,5,764
89,4,6,989
89,4,7,775
89,4,8,549
89,4,9,862
89,5,0,34
89,5,1,279
89,5,2,97
89,5,3,616
89,5,4,162
89,5,5,145
89,5,6,576
89,5,7,331
89,5,8,931
89,5,9,589
89,6,0,443
89,6,1,178
89,6,2,16
89,6,3,804
89,6,4,821
89,6,5,406
89,6,6,752
89,6,7,674
89,6,8,449
89,6,9,369
89,7,0,933
89,7,1,84
89,7,2,28
89,7,3,337
89,7,4,961
89,7,5,862
89,7,6,267
89,7,7,659
89,7,8,918
89,7,9,807
89,8,0,68
89,8,1,820
89,8,2,427
89,8,3,609
89,8,4,674
89,8,5,539
89,8,6,525
89,8,7,175
89,8,8,430
89,8,9,605
89,9,0,596
89,9,1,769
89,9,2,932
89,9,3,732
89,9,4,937
89,9,5,895
89,9,6,957
89,9,7,83
89,9,8,821
89,9,9,992
89,10,0,762
89,10,1,883
89,10,2,622
89,10,3,541
89,10,4,690
89,10,5,575
89,10,6,474
89,10,7,412
89,10,8,504
89,10,9,311
89,11,0,144
89,11,1,266
89,11,2,713
89,11,3,672
89,11,4,981
89,11,5,895
89,11,6,451
89,11,7,821
89,11,8,317
89,11,9,90
89,12,0,89
89,12,1,773
89,12,2,821
89,12,3,15
89,12,4,821
89,12,5,244
89,12,6,863
89,12,7,69
89,12,8,375
89,12,9,702
89,13,0,563
89,13,1,757
89,13,2,596
89,13,3,896
89,13,4,316
89,13,5,83
89,13,6,516
89,13,7,290
89,13,8,695
89,13,9,714
89,14,0,514
89,14,1,225
89,14,2,420
89,14,3,365
89,14,4,373
89,14,5,400
89,14,6,312
89,14,7,298
89,14,8,682
89,14,9,183
89,15,0,221
89,15,1,726
89,15,2,42
89,15,3,582
89,15,4,909
89,15,5,710
89,15,6,925
89,15,7,705
89,15,8,931
89,15,9,548
89,16,0,137
89,16,1,104
89,16,2,954
89,16,3,610
89,16,4,304
89,16,5,806
89,16,6,748
89,16,7,345
89,16,8,56
89,16,9,242
89,17,0,255
89,17,1,578
89,17,2,946
89,17,3,459
89,17,4,395
89,17,5,527
89,17,6,104
89,17,7,979
89,17,8,164
89,17,9,797
89,18,0,150
89,18,1,913
89,18,2,176
89,18,3,184
89,18,4,20
89,18,5,906
89,18,6,868
89,18,7,683
89,18,8,75
89,18,9,347
89,19,0,48
89,19,1,194
89,19,2,104
89,19,3,694
89,19,4,60
89,19,5,247
89,19,6,281
89,19,7,327
89,19,8,431
89,19,9,271
89,20,0,141
89,20,1,611
89,20,2,346
89,20,3,901
89,20,4,871
89,20,5,521
89,20,6,543
89,20,7,64
89,20,8,757
89,20,9,462
89,21,0,704
89,21,1,467
89,21,2,42
89,21,3,332
89,21,4,598
89,21,5,574
89,21,6,143
89,21,7,270
89,21,8,597
89,21,9,181
89,22,0,521
89,22,1,560
89,22,2,906
89,22,3,867
89,22,4,355
89,22,5,655
89,22,6,243
89,22,7,544
89,22,8,952
89,22,9,930
89,23,0,823
89,23,1,275
89,23,2,996
89,23,3,445
89,23,4,259
89,23,5,52
89,23,6,294
89,23,7,339
89,23,8,473
89,23,9,605
89,24,0,934
89,24,1,201
89,24,2,791
89,24,3,455
89,24,4,106
89,24,5,531
89,24,6,566
89,24,7,420
89,24,8,829
89,24,9,732
89,25,0,374
89,25,1,208
89,25,2,933
89,25,3,680
89,25,4,942
89,25,5,121
89,25,6,743
89,25,7,388
89,25,8,134
89,25,9,836
89,26,0,838
89,26,1,215
89,26,2,667
89,26,3,17
89,26,4,73
89,26,5,536
89,26,6,399
89,26,7,600
89,26,8,603
89,26,9,403
89,27,0,1000
89,27,1,925
89,27,2,397
89,27,3,621
89,27,4,409
89,27,5,711
89,27,6,129
89,27,7,839
89,27,8,22
89,27,9,651
89,28,0,897
89,28,1,661
89,28,2,906
89,28,3,981
89,28,4,354
89,28,5,944
89,28,6,3
89,28,7,986
89,28,8,712
89,28,9,551
89,29,0,993
89,29,1,769
89,29,2,575
89,29,3,840
89,29,4,692
89,29,5,530
89,29,6,122
89,29,7,766
89,29,8,840
89,29,9,620
89,30,0,169
89,30,1,188
89,30,2,350
89,30,3,312
89,30,4,262
89,30,5,354
89,30,6,665
89,30,7,158
89,30,8,948
89,30,9,655
89,31,0,956
89,31,1,323
89,31,2,517
89,31,3,908
89,31,4,144
89,31,5,418
89,31,6,364
89,31,7,256
89,31,8,432
89,31,9,117
89,32,0,553
89,32,1,658
89,32,2,732
89,32,3,76
89,32,4,167
89,32,5,947
89,32,6,276
89,32,7,319
89,32,8,72
89,32,9,65
89,33,0,546
89,33,1,671
89,33,2,557
89,33,3,693
89,33,4,284
89,33,5,28
89,33,6,568
89,33,7,606
89,33,8,478
89,33,9,140
89,34,0,530
89,34,1,959
89,34,2,853
89,34,3,188
89,34,4,311
89,34,5,125
89,34,6,287
89,34,7,344
89,34,8,253
89,34,9,698
89,35,0,256
89,35,1,97
89,35,2,414
89,35,3,168
89,35,4,8
89,35,5,881
89,35,6,451
89,35,7,373
89,35,8,891
89,35,9,53
89,36,0,963
89,36,1,84
89,36,2,480
89,36,3,432
89,36,4,780
89,36,5,161
89,36,6,577
89,36,7,271
89,36,8,550
89,36,9,542
89,37,0,989
89,37,1,907
89,37,2,446
89,37,3,860
89,37,4,476
89,37,5,674
89,37,6,604
89,37,7,876
89,37,8,61
89,37,9,805
89,38,0,161
89,38,1,666
89,38,2,806
89,38,3,250
89,38,4,36
89,38,5,748
89,38,6,16
89,38,7,163
89,38,8,975
89,38,9,344
89,39,0,819
89,39,1,554
89,39,2,801
89,39,3,185
89,39,4,946
89,39,5,529
89,39,6,227
89,39,7,925
89,39,8,114
89,39,9,827
89,40,0,564
89,40,1,175
89,40,2,593
89,40,3,462
89,40,4,97
89,40,5,49
89,40,6,195
89,40,7,488
89,40,8,945
89,40,9,402
89,41,0,560
89,41,1,137
89,41,2,721
89,41,3,904
89,41,4,855
89,41,5,418
89,41,6,61
89,41,7,145
89,41,8,202
89,41,9,712
89,42,0,614
89,42,1,608
89,42,2,535
89,42,3,449
89,42,4,482
89,42,5,239
89,42,6,386
89,42,7,358
89,42,8,363
89,42,9,782
89,43,0,317
89,43,1,827
89,43,2,120
89,43,3,440
89,43,4,34
89,43,5,393
89,43,6,584
89,43,7,498
89,43,8,553
89,43,9,58
89,44,0,707
89,44,1,176
89,44,2,180
89,44,3,467
89,44,4,529
89,44,5,106
89,44,6,658
89,44,7,811
89,44,8,548
89,44,9,664
89,45,0,787
89,45,1,361
89,45,2,791
89,45,3,384
89,45,4,249
89,45,5,953
89,45,6,569
89,45,7,119
89,45,8,410
89,45,9,522
89,46,0,811
89,46,1,800
89,46,2,5
89,46,3,369
89,46,4,682
89,46,5,396
89,46,6,688
89,46,7,867
89,46,8,914
89,46,9,36
89,47,0,588
89,47,1,869
89,47,2,316
89,47,3,419
89,47,4,159
89,47,5,232
89,47,6,273
89,47,7,636
89,47,8,749
89,47,9,468
89,48,0,160
89,48,1,413
89,48,2,40
89,48,3,509
89,48,4,168
89,48,5,261
89,48,6,512
89,48,7,203
89,48,8,782
89,48,9,839
89,49,0,570
89,49,1,197
89,49,2,119
89,49,3,865
89,49,4,280
89,49,5,349
89,49,6,823
89,49,7,129
89,49,8,725
89,49,9,409
89,50,0,198
89,50,1,252
89,50,2,856
89,50,3,441
89,50,4,655
89,50,5,83
89,50,6,27
89,50,7,820
89,50,8,249
89,50,9,389
89,51,0,593
89,51,1,833
89,51,2,692
89,51,3,377
89,51,4,973
89,51,5,21
89,51,6,916
89,51,7,798
89,51,8,670
89,51,9,798
89,52,0,140
89,52,1,402
89,52,2,797
89,52,3,54
89,52,4,584
89,52,5,28
89,52,6,253
89,52,7,67
89,52,8,405
89,52,9,904
89,53,0,679
89,53,1,870
89,53,2,751
89,53,3,743
89,53,4,504
89,53,5,627
89,53,6,32
89,53,7,530
89,53,8,736
89,53,9,613
89,54,0,592
89,54,1,901
89,54,2,989
89,54,3,873
89,54,4,796
89,54,5,825
89,54,6,792
89,54,7,584
89,54,8,471
89,54,9,784
89,55,0,658
89,55,1,3
89,55,2,551
89,55,3,986
89,55,4,770
89,55,5,824
89,55,6,823
89,55,7,704
89,55,8,563
89,55,9,879
89,56,0,321
89,56,1,115
89,56,2,277
89,56,3,19
89,56,4,487
89,56,5,612
89,56,6,885
89,56,7,738
89,56,8,860
89,56,9,898
89,57,0,404
89,57,1,790
89,57,2,966
89,57,3,221
89,57,4,559
89,57,5,86
89,57,6,922
89,57,7,125
89,57,8,902
89,57,9,7
89,58,0,116
89,58,1,940
89,58,2,387
89,58,3,475
89,58,4,360
89,58,5,314
89,58,6,754
89,58,7,592
89,58,8,114
89,58,9,563
89,59,0,258
89,59,1,201
89,59,2,755
89,59,3,15
89,59,4,204
89,59,5,731
89,59,6,624
89,59,7,188
89,59,8,150
89,59,9,854
89,60,0,174
89,60,1,489
89,60,2,737
89,60,3,942
89,60,4,690
89,60,5,252
89,60,6,283
89,60,7,832
89,60,8,128
89,60,9,609
89,61,0,652
89,61,1,693
89,61,2,427
89,61,3,754
89,61,4,98
89,61,5,662
89,61,6,903
89,61,7,354
89,61,8,264
89,61,9,702
89,62,0,757
89,62,1,355
89,62,2,7
89,62,3,785
89,62,4,375
89,62,5,42
89,62,6,258
89,62,7,542
89,62,8,220
89,62,9,669
89,63,0,442
89,63,1,728
89,63,2,502
89,63,3,715
89,63,4,580
89,63,5,279
89,63,6,458
89,63,7,269
89,63,8,22
89,63,9,588
89,64,0,294
89,64,1,334
89,64,2,236
89,64,3,48
89,64,4,725
89,64,5,973
89,64,6,980
89,64,7,880
89,64,8,927
89,64,9,423
89,65,0,94
89,65,1,551
89,65,2,203
89,65,3,194
89,65,4,304
89,65,5,54
89,65,6,721
89,65,7,323
89,65,8,137
89,65,9,480
89,66,0,339
89,66,1,996
89,66,2,304
89,66,3,989
89,66,4,810
89,66,5,715
89,66,6,368
89,66,7,392
89,66,8,947
89,66,9,165
89,67,0,384
89,67,1,958
89,67,2,944
89,67,3,714
89,67,4,619
89,67,5,57
89,67,6,459
89,67,7,521
89,67,8,755
89,67,9,354
89,68,0,647
89,68,1,19
89,68,2,807
89,68,3,575
89,68,4,645
89,68,5,846
89,68,6,148
89,68,7,207
89,68,8,614
89,68,9,265
89,69,0,880
89,69,1,372
89,69,2,287
89,69,3,521
89,69,4,67
89,69,5,279
89,69,6,386
89,69,7,756
89,69,8,917
89,69,9,23
89,70,0,884
89,70,1,423
89,70,2,130
89,70,3,635
89,70,4,649
89,70,5,574
89,70,6,535
89,70,7,453
89,70,8,863
89,70,9,457
89,71,0,299
89,71,1,9
89,71,2,604
89,71,3,576
89,71,4,56
89,71,5,362
89,71,6,702
89,71,7,421
89,71,8,904
89,71,9,221
89,72,0,130
89,72,1,20
89,72,2,836
89,72,3,734
89,72,4,290
89,72,5,452
89,72,6,237
89,72,7,181
89,72,8,179
89,72,9,39
89,73,0,997
89,73,1,31
89,73,2,938
89,73,3,134
89,73,4,549
89,73,5,707
89,73,6,146
89,73,7,702
89,73,8,431
89,73,9,555
89,74,0,949
89,74,1,455
89,74,2,649
89,74,3,588
89,74,4,350
89,74,5,953
89,74,6,589
89,74,7,918
89,74,8,229
89,74,9,594
89,75,0,762
89,75,1,872
89,75,2,803
89,75,3,747
89,75,4,579
89,75,5,376
89,75,6,46
89,75,7,135
89,75,8,12
89,75,9,390
89,76,0,957
89,76,1,229
89,76,2,719
89,76,3,240
89,76,4,304
89,76,5,89
89,76,6,704
89,76,7,661
89,76,8,1000
89,76,9,610
89,77,0,530
89,77,1,174
89,77,2,739
89,77,3,893
89,77,4,963
89,77,5,256
89,77,6,514
89,77,7,295
89,77,8,95
89,77,9,359
89,78,0,750
89,78,1,775
89,78,2,316
89,78,3,447
89,78,4,156
89,78,5,68
89,78,6,627
89,78,7,204
89,78,8,601
89,78,9,941
